Timestamp,hour,dayofweek,month,year,dayofyear,Temperature,Humidity,Demand
2020-02-04,23.0,1.0,2.0,2020.0,35.0,3.0,56.13550413,3160.349109
2020-02-05,0.0,2.0,2.0,2020.0,36.0,3.0,20.0,2425.140885
2020-02-05,1.0,2.0,2.0,2020.0,36.0,3.603767134,44.68979731,2446.054396
2020-02-05,2.0,2.0,2.0,2020.0,36.0,3.0,69.22688989,2238.490231
2020-02-05,3.0,2.0,2.0,2020.0,36.0,6.386852539,53.71254694,2282.224754
2020-02-05,4.0,2.0,2.0,2020.0,36.0,9.864014284,63.81153447,2947.986056
2020-02-05,5.0,2.0,2.0,2020.0,36.0,19.30501444,69.31670747,3843.106001
2020-02-05,6.0,2.0,2.0,2020.0,36.0,12.58366987,54.13336684,3983.815301
2020-02-05,7.0,2.0,2.0,2020.0,36.0,15.20245807,79.09146766,4822.778736
2020-02-05,8.0,2.0,2.0,2020.0,36.0,18.30235118,38.90380345,4900.444572
2020-02-05,9.0,2.0,2.0,2020.0,36.0,16.6288906,51.2763916,4893.650844
2020-02-05,10.0,2.0,2.0,2020.0,36.0,22.26941957,59.152618,4854.447637
2020-02-05,11.0,2.0,2.0,2020.0,36.0,23.7397321,54.87613163,4781.930703
2020-02-05,12.0,2.0,2.0,2020.0,36.0,24.75216732,46.72054552,4847.084608
2020-02-05,13.0,2.0,2.0,2020.0,36.0,26.38021066,43.32050789,5121.25091
2020-02-05,14.0,2.0,2.0,2020.0,36.0,24.2340346,48.00024789,5235.866394
2020-02-05,15.0,2.0,2.0,2020.0,36.0,18.9823088,21.45806525,5315.423406
2020-02-05,16.0,2.0,2.0,2020.0,36.0,19.28211086,62.0912054,5395.488496
2020-02-05,17.0,2.0,2.0,2020.0,36.0,18.85714407,49.82369438,5421.425315
2020-02-05,18.0,2.0,2.0,2020.0,36.0,11.79710948,20.0,5165.355318
2020-02-05,19.0,2.0,2.0,2020.0,36.0,9.308320706,31.03834993,5077.956952
2020-02-05,20.0,2.0,2.0,2020.0,36.0,5.387644116,37.45969343,4388.255114
2020-02-05,21.0,2.0,2.0,2020.0,36.0,11.29889422,35.7804727,4513.073999
2020-02-05,22.0,2.0,2.0,2020.0,36.0,5.575011057,30.42578957,3504.603682
2020-02-05,23.0,2.0,2.0,2020.0,36.0,3.112119216,42.36226014,2963.924164
2020-02-06,0.0,3.0,2.0,2020.0,37.0,3.348664159,55.21532656,2783.358011
2020-02-06,1.0,3.0,2.0,2020.0,37.0,3.0,61.16959316,2471.934077
2020-02-06,2.0,3.0,2.0,2020.0,37.0,3.207794881,51.03785758,2217.863651
2020-02-06,3.0,3.0,2.0,2020.0,37.0,8.65093963,48.64866614,2568.616263
2020-02-06,4.0,3.0,2.0,2020.0,37.0,7.042320894,74.18031282,2674.549503
2020-02-06,5.0,3.0,2.0,2020.0,37.0,10.49827504,68.26649896,3359.757504
2020-02-06,6.0,3.0,2.0,2020.0,37.0,14.40353423,60.90070078,4409.915573
2020-02-06,7.0,3.0,2.0,2020.0,37.0,18.19357258,65.7358729,5043.623421
2020-02-06,8.0,3.0,2.0,2020.0,37.0,20.52485313,54.79492481,5219.699949
2020-02-06,9.0,3.0,2.0,2020.0,37.0,13.45317297,60.00060031,4673.953739
2020-02-06,10.0,3.0,2.0,2020.0,37.0,25.92738896,65.0222598,5080.425953
2020-02-06,11.0,3.0,2.0,2020.0,37.0,19.89324248,54.09532428,4448.824306
2020-02-06,12.0,3.0,2.0,2020.0,37.0,27.21649069,60.11556863,5160.480115
2020-02-06,13.0,3.0,2.0,2020.0,37.0,31.80517526,49.3669546,5324.072134
2020-02-06,14.0,3.0,2.0,2020.0,37.0,20.58783614,33.5218129,5023.304968
2020-02-06,15.0,3.0,2.0,2020.0,37.0,20.9307125,36.19223567,5195.996776
2020-02-06,16.0,3.0,2.0,2020.0,37.0,19.95725008,41.44395637,5415.390341
2020-02-06,17.0,3.0,2.0,2020.0,37.0,18.28957058,28.32381261,5310.302165
2020-02-06,18.0,3.0,2.0,2020.0,37.0,11.31226268,67.63032974,5402.749212
2020-02-06,19.0,3.0,2.0,2020.0,37.0,10.21629007,29.58754688,5005.891046
2020-02-06,20.0,3.0,2.0,2020.0,37.0,6.012802779,36.27799829,4366.907694
2020-02-06,21.0,3.0,2.0,2020.0,37.0,6.338954818,21.67200053,4136.968701
2020-02-06,22.0,3.0,2.0,2020.0,37.0,8.532347427,34.06889104,3587.952017
2020-02-06,23.0,3.0,2.0,2020.0,37.0,4.558488267,47.33751257,2864.509279
2020-02-07,0.0,4.0,2.0,2020.0,38.0,5.99756217,62.84919199,2674.943698
2020-02-07,1.0,4.0,2.0,2020.0,38.0,3.0,71.75485139,2457.135077
2020-02-07,2.0,4.0,2.0,2020.0,38.0,4.433314695,71.06002018,2418.227764
2020-02-07,3.0,4.0,2.0,2020.0,38.0,3.0,57.34706838,2134.753574
2020-02-07,4.0,4.0,2.0,2020.0,38.0,6.149613177,61.40311279,2622.504459
2020-02-07,5.0,4.0,2.0,2020.0,38.0,12.74131797,60.19175115,3625.559919
2020-02-07,6.0,4.0,2.0,2020.0,38.0,6.258570816,67.64373877,3920.12444
2020-02-07,7.0,4.0,2.0,2020.0,38.0,14.13967398,48.35185497,4507.648694
2020-02-07,8.0,4.0,2.0,2020.0,38.0,20.16806239,57.2915209,4926.648615
2020-02-07,9.0,4.0,2.0,2020.0,38.0,23.47521528,42.47375291,5142.886447
2020-02-07,10.0,4.0,2.0,2020.0,38.0,25.41275407,61.55875302,4981.664694
2020-02-07,11.0,4.0,2.0,2020.0,38.0,20.72749407,54.70061676,4539.87957
2020-02-07,12.0,4.0,2.0,2020.0,38.0,28.07558024,60.00024652,5144.562035
2020-02-07,13.0,4.0,2.0,2020.0,38.0,22.00347691,36.67138255,5000.532778
2020-02-07,14.0,4.0,2.0,2020.0,38.0,24.74243618,63.04211789,5539.466116
2020-02-07,15.0,4.0,2.0,2020.0,38.0,23.01906425,42.23809959,5437.062285
2020-02-07,16.0,4.0,2.0,2020.0,38.0,15.2639368,48.57870237,5339.937241
2020-02-07,17.0,4.0,2.0,2020.0,38.0,13.33475225,36.68322377,5296.440109
2020-02-07,18.0,4.0,2.0,2020.0,38.0,9.820524041,42.66482146,5283.677672
2020-02-07,19.0,4.0,2.0,2020.0,38.0,11.05083732,41.33399958,5044.889867
2020-02-07,20.0,4.0,2.0,2020.0,38.0,7.678548092,39.83874915,4682.531049
2020-02-07,21.0,4.0,2.0,2020.0,38.0,8.42783173,45.67889729,4374.604512
2020-02-07,22.0,4.0,2.0,2020.0,38.0,3.0,52.22984271,3253.445
2020-02-07,23.0,4.0,2.0,2020.0,38.0,3.0,46.25715674,2908.873128
2020-02-08,0.0,5.0,2.0,2020.0,39.0,3.0,35.55184352,2138.696716
2020-02-08,1.0,5.0,2.0,2020.0,39.0,3.292932836,63.06826739,2200.652422
2020-02-08,2.0,5.0,2.0,2020.0,39.0,8.316494289,83.24732368,2222.19266
2020-02-08,3.0,5.0,2.0,2020.0,39.0,3.0,51.38109678,1959.385356
2020-02-08,4.0,5.0,2.0,2020.0,39.0,6.367067301,57.18883542,2306.265124
2020-02-08,5.0,5.0,2.0,2020.0,39.0,11.29949243,72.3350273,3137.821912
2020-02-08,6.0,5.0,2.0,2020.0,39.0,20.89656712,56.27911516,4122.277921
2020-02-08,7.0,5.0,2.0,2020.0,39.0,13.52191905,59.10883014,3908.066075
2020-02-08,8.0,5.0,2.0,2020.0,39.0,16.93835436,52.81279366,4458.956602
2020-02-08,9.0,5.0,2.0,2020.0,39.0,16.46884172,47.89336727,4189.212121
2020-02-08,10.0,5.0,2.0,2020.0,39.0,24.46102941,74.42458434,4670.799441
2020-02-08,11.0,5.0,2.0,2020.0,39.0,25.24527651,67.06353373,4493.793621
2020-02-08,12.0,5.0,2.0,2020.0,39.0,23.17288341,52.06142419,4323.8951
2020-02-08,13.0,5.0,2.0,2020.0,39.0,24.71525047,39.77019085,4484.897248
2020-02-08,14.0,5.0,2.0,2020.0,39.0,20.1647396,55.19950706,4486.305448
2020-02-08,15.0,5.0,2.0,2020.0,39.0,21.835196,32.16282539,4841.185971
2020-02-08,16.0,5.0,2.0,2020.0,39.0,17.14836945,29.45436775,4760.862145
2020-02-08,17.0,5.0,2.0,2020.0,39.0,16.86460703,39.15883515,4841.555743
2020-02-08,18.0,5.0,2.0,2020.0,39.0,15.93677619,64.59031427,5075.671202
2020-02-08,19.0,5.0,2.0,2020.0,39.0,15.45950947,33.73544136,4826.414249
2020-02-08,20.0,5.0,2.0,2020.0,39.0,11.14623337,42.29027212,4188.85426
2020-02-08,21.0,5.0,2.0,2020.0,39.0,5.56035604,45.32989635,3619.161078
2020-02-08,22.0,5.0,2.0,2020.0,39.0,6.758048954,24.63957697,2920.064243
2020-02-08,23.0,5.0,2.0,2020.0,39.0,3.0,26.92934195,2645.201743
2020-02-09,0.0,6.0,2.0,2020.0,40.0,3.0,43.10193222,2270.000576
2020-02-09,1.0,6.0,2.0,2020.0,40.0,9.417123065,47.9592928,2493.263815
2020-02-09,2.0,6.0,2.0,2020.0,40.0,4.670531986,28.28810862,1921.867002
2020-02-09,3.0,6.0,2.0,2020.0,40.0,13.02711148,69.55757444,2592.970808
2020-02-09,4.0,6.0,2.0,2020.0,40.0,10.48594986,54.54777872,2763.470023
2020-02-09,5.0,6.0,2.0,2020.0,40.0,7.233741084,54.45191064,2821.635903
2020-02-09,6.0,6.0,2.0,2020.0,40.0,16.12398936,55.44074546,3801.106137
2020-02-09,7.0,6.0,2.0,2020.0,40.0,15.93091248,62.81824327,4258.763817
2020-02-09,8.0,6.0,2.0,2020.0,40.0,22.19582599,63.20008682,4694.825527
2020-02-09,9.0,6.0,2.0,2020.0,40.0,23.21678053,73.05036144,4668.896887
2020-02-09,10.0,6.0,2.0,2020.0,40.0,21.6422972,61.24260542,4496.509798
2020-02-09,11.0,6.0,2.0,2020.0,40.0,21.38183259,60.81473889,4067.250504
2020-02-09,12.0,6.0,2.0,2020.0,40.0,19.49626199,30.83676366,3961.943184
2020-02-09,13.0,6.0,2.0,2020.0,40.0,18.9938035,53.53981483,4230.466936
2020-02-09,14.0,6.0,2.0,2020.0,40.0,23.002478,47.30075276,4682.692841
2020-02-09,15.0,6.0,2.0,2020.0,40.0,13.8553081,40.1883906,4424.681813
2020-02-09,16.0,6.0,2.0,2020.0,40.0,15.31185843,37.06827716,4650.823477
2020-02-09,17.0,6.0,2.0,2020.0,40.0,17.33487571,20.1542088,4620.839038
2020-02-09,18.0,6.0,2.0,2020.0,40.0,17.62401608,24.65814141,4897.966463
2020-02-09,19.0,6.0,2.0,2020.0,40.0,6.505887786,37.85600758,4396.322874
2020-02-09,20.0,6.0,2.0,2020.0,40.0,12.35690245,56.82511955,4408.984759
2020-02-09,21.0,6.0,2.0,2020.0,40.0,7.324958704,34.96055855,3662.732478
2020-02-09,22.0,6.0,2.0,2020.0,40.0,3.0,58.23622166,2784.960264
2020-02-09,23.0,6.0,2.0,2020.0,40.0,5.554034608,48.90173934,2572.308194
2020-02-10,0.0,0.0,2.0,2020.0,41.0,3.0,45.00154813,2550.506629
2020-02-10,1.0,0.0,2.0,2020.0,41.0,7.398902327,35.45669164,2466.650308
2020-02-10,2.0,0.0,2.0,2020.0,41.0,7.910076467,46.28773608,2546.462166
2020-02-10,3.0,0.0,2.0,2020.0,41.0,11.34736876,41.83423525,2534.385817
2020-02-10,4.0,0.0,2.0,2020.0,41.0,11.31951198,43.61985348,2815.562924
2020-02-10,5.0,0.0,2.0,2020.0,41.0,10.59833428,53.05095254,3327.776015
2020-02-10,6.0,0.0,2.0,2020.0,41.0,16.91962667,55.92716519,4503.622405
2020-02-10,7.0,0.0,2.0,2020.0,41.0,13.24131818,56.91595357,4796.264947
2020-02-10,8.0,0.0,2.0,2020.0,41.0,18.61534097,65.04913542,5029.132597
2020-02-10,9.0,0.0,2.0,2020.0,41.0,19.85094731,52.58119534,5013.18453
2020-02-10,10.0,0.0,2.0,2020.0,41.0,19.19633281,52.60347603,4864.510838
2020-02-10,11.0,0.0,2.0,2020.0,41.0,27.88168677,50.92943485,5094.251708
2020-02-10,12.0,0.0,2.0,2020.0,41.0,23.44798198,48.50215747,4949.651075
2020-02-10,13.0,0.0,2.0,2020.0,41.0,26.84561731,37.8212724,5183.8808
2020-02-10,14.0,0.0,2.0,2020.0,41.0,23.64451751,38.84503394,5000.587987
2020-02-10,15.0,0.0,2.0,2020.0,41.0,20.38082455,29.92394112,5219.353277
2020-02-10,16.0,0.0,2.0,2020.0,41.0,18.69420771,39.42763698,5438.340743
2020-02-10,17.0,0.0,2.0,2020.0,41.0,20.75649365,30.01339648,5550.364213
2020-02-10,18.0,0.0,2.0,2020.0,41.0,16.23499115,31.59966751,5578.058392
2020-02-10,19.0,0.0,2.0,2020.0,41.0,17.81283064,24.56378946,5457.170255
2020-02-10,20.0,0.0,2.0,2020.0,41.0,10.07325456,35.6074251,4821.575219
2020-02-10,21.0,0.0,2.0,2020.0,41.0,9.654729987,27.99656331,4243.685752
2020-02-10,22.0,0.0,2.0,2020.0,41.0,4.631544953,52.5824382,3332.928744
2020-02-10,23.0,0.0,2.0,2020.0,41.0,3.0,42.27877759,2985.282965
2020-02-11,0.0,1.0,2.0,2020.0,42.0,8.354637619,42.36188814,3111.591214
2020-02-11,1.0,1.0,2.0,2020.0,42.0,3.048945052,32.98244261,2263.13759
2020-02-11,2.0,1.0,2.0,2020.0,42.0,3.337504333,55.59321243,2295.636472
2020-02-11,3.0,1.0,2.0,2020.0,42.0,7.792170923,63.17549926,2515.31239
2020-02-11,4.0,1.0,2.0,2020.0,42.0,9.69327219,56.35150944,2990.280309
2020-02-11,5.0,1.0,2.0,2020.0,42.0,14.60092951,47.70741288,3399.938702
2020-02-11,6.0,1.0,2.0,2020.0,42.0,17.04863256,57.43871692,4388.56898
2020-02-11,7.0,1.0,2.0,2020.0,42.0,19.93446324,55.93529973,5133.320197
2020-02-11,8.0,1.0,2.0,2020.0,42.0,15.7971155,54.85145358,4949.557447
2020-02-11,9.0,1.0,2.0,2020.0,42.0,19.25533792,67.39963187,5047.472493
2020-02-11,10.0,1.0,2.0,2020.0,42.0,19.84888525,37.90586691,4719.992151
2020-02-11,11.0,1.0,2.0,2020.0,42.0,21.77214806,41.09784819,4510.781303
2020-02-11,12.0,1.0,2.0,2020.0,42.0,25.2540886,44.49498902,4838.173605
2020-02-11,13.0,1.0,2.0,2020.0,42.0,24.13652487,56.76485721,5095.246143
2020-02-11,14.0,1.0,2.0,2020.0,42.0,20.7584824,43.06713996,5042.218852
2020-02-11,15.0,1.0,2.0,2020.0,42.0,17.83161207,44.00997742,5052.797889
2020-02-11,16.0,1.0,2.0,2020.0,42.0,16.85657208,30.68370492,5269.496223
2020-02-11,17.0,1.0,2.0,2020.0,42.0,16.79030778,52.57696642,5512.926612
2020-02-11,18.0,1.0,2.0,2020.0,42.0,16.07444108,20.0,5577.88651
2020-02-11,19.0,1.0,2.0,2020.0,42.0,12.6311226,35.86898262,5298.435534
2020-02-11,20.0,1.0,2.0,2020.0,42.0,8.587718332,39.28197489,4641.373221
2020-02-11,21.0,1.0,2.0,2020.0,42.0,9.393814579,46.24808506,4226.019683
2020-02-11,22.0,1.0,2.0,2020.0,42.0,7.617041219,44.668346,3518.145744
2020-02-11,23.0,1.0,2.0,2020.0,42.0,3.548181822,40.10551603,3018.256481
2020-02-12,0.0,2.0,2.0,2020.0,43.0,3.0,20.0,2489.66684
2020-02-12,1.0,2.0,2.0,2020.0,43.0,6.790245013,44.61992885,2639.566573
2020-02-12,2.0,2.0,2.0,2020.0,43.0,3.412493523,51.62604586,2257.712103
2020-02-12,3.0,2.0,2.0,2020.0,43.0,6.649795077,54.43847789,2275.337219
2020-02-12,4.0,2.0,2.0,2020.0,43.0,8.584964148,51.41229846,2625.994142
2020-02-12,5.0,2.0,2.0,2020.0,43.0,12.20419951,51.77653824,3532.539666
2020-02-12,6.0,2.0,2.0,2020.0,43.0,12.01349793,53.30259545,4113.187402
2020-02-12,7.0,2.0,2.0,2020.0,43.0,13.35373717,47.82181429,4531.792539
2020-02-12,8.0,2.0,2.0,2020.0,43.0,23.88995922,50.93264986,5430.168662
2020-02-12,9.0,2.0,2.0,2020.0,43.0,23.1988268,46.88426826,5062.675881
2020-02-12,10.0,2.0,2.0,2020.0,43.0,16.67538978,42.85184777,4670.794496
2020-02-12,11.0,2.0,2.0,2020.0,43.0,23.09755866,59.08123215,4832.118378
2020-02-12,12.0,2.0,2.0,2020.0,43.0,25.60243045,37.24345635,4922.611005
2020-02-12,13.0,2.0,2.0,2020.0,43.0,23.70020803,49.6824425,5189.983822
2020-02-12,14.0,2.0,2.0,2020.0,43.0,23.50075511,43.58101913,5272.838344
2020-02-12,15.0,2.0,2.0,2020.0,43.0,22.24632541,41.11697888,5350.454475
2020-02-12,16.0,2.0,2.0,2020.0,43.0,24.36277392,43.8957733,5542.351264
2020-02-12,17.0,2.0,2.0,2020.0,43.0,16.54265766,48.49380338,5593.234373
2020-02-12,18.0,2.0,2.0,2020.0,43.0,13.81470525,34.60217007,5475.901819
2020-02-12,19.0,2.0,2.0,2020.0,43.0,8.687262748,42.77823205,5036.372971
2020-02-12,20.0,2.0,2.0,2020.0,43.0,6.988791405,35.01277282,4602.354371
2020-02-12,21.0,2.0,2.0,2020.0,43.0,3.0,28.05859595,3813.460513
2020-02-12,22.0,2.0,2.0,2020.0,43.0,3.403759439,46.51019823,3128.254253
2020-02-12,23.0,2.0,2.0,2020.0,43.0,5.652286187,47.72996834,3170.040765
2020-02-13,0.0,3.0,2.0,2020.0,44.0,7.92519131,39.92350153,2876.644095
2020-02-13,1.0,3.0,2.0,2020.0,44.0,3.0,47.21245189,2328.450765
2020-02-13,2.0,3.0,2.0,2020.0,44.0,3.364756186,35.36402895,2108.931628
2020-02-13,3.0,3.0,2.0,2020.0,44.0,9.168912101,55.42660833,2498.103557
2020-02-13,4.0,3.0,2.0,2020.0,44.0,3.027143703,42.68968753,2365.533495
2020-02-13,5.0,3.0,2.0,2020.0,44.0,16.50170907,59.34343385,3583.817199
2020-02-13,6.0,3.0,2.0,2020.0,44.0,11.7094224,58.12301202,4070.824512
2020-02-13,7.0,3.0,2.0,2020.0,44.0,21.20032585,48.21507439,4864.013133
2020-02-13,8.0,3.0,2.0,2020.0,44.0,21.05849295,47.43814799,5006.245551
2020-02-13,9.0,3.0,2.0,2020.0,44.0,22.63955675,53.79133426,5193.714057
2020-02-13,10.0,3.0,2.0,2020.0,44.0,18.85171925,51.74708775,4505.963074
2020-02-13,11.0,3.0,2.0,2020.0,44.0,26.0793784,56.4601339,4909.085268
2020-02-13,12.0,3.0,2.0,2020.0,44.0,26.22855798,63.91070875,4925.548657
2020-02-13,13.0,3.0,2.0,2020.0,44.0,21.38699597,45.18437596,4858.629083
2020-02-13,14.0,3.0,2.0,2020.0,44.0,23.95103624,54.72992962,5156.536856
2020-02-13,15.0,3.0,2.0,2020.0,44.0,20.41398745,20.0,5212.256563
2020-02-13,16.0,3.0,2.0,2020.0,44.0,14.36260663,52.04451599,5035.835694
2020-02-13,17.0,3.0,2.0,2020.0,44.0,12.6881583,30.22743543,5085.545423
2020-02-13,18.0,3.0,2.0,2020.0,44.0,13.57481022,20.0,5266.370427
2020-02-13,19.0,3.0,2.0,2020.0,44.0,6.480129274,42.28313336,5054.028714
2020-02-13,20.0,3.0,2.0,2020.0,44.0,12.99220657,56.58763331,4828.793735
2020-02-13,21.0,3.0,2.0,2020.0,44.0,9.327323949,41.13917525,4402.494649
2020-02-13,22.0,3.0,2.0,2020.0,44.0,5.612960734,47.31573612,3329.100953
2020-02-13,23.0,3.0,2.0,2020.0,44.0,4.285908704,51.96485057,2977.024507
2020-02-14,0.0,4.0,2.0,2020.0,45.0,4.849040852,50.19158652,2724.65315
2020-02-14,1.0,4.0,2.0,2020.0,45.0,6.686332315,44.30602045,2532.145963
2020-02-14,2.0,4.0,2.0,2020.0,45.0,3.0,43.45739732,2256.702278
2020-02-14,3.0,4.0,2.0,2020.0,45.0,7.150701047,60.17417954,2685.802199
2020-02-14,4.0,4.0,2.0,2020.0,45.0,11.26028917,44.32113421,2933.747996
2020-02-14,5.0,4.0,2.0,2020.0,45.0,8.141596359,64.5653804,3168.964239
2020-02-14,6.0,4.0,2.0,2020.0,45.0,11.85958438,55.79632751,4213.682469
2020-02-14,7.0,4.0,2.0,2020.0,45.0,19.32716995,39.2050087,4768.667491
2020-02-14,8.0,4.0,2.0,2020.0,45.0,24.82068853,52.1858817,5435.13294
2020-02-14,9.0,4.0,2.0,2020.0,45.0,22.35560241,60.52895018,5106.507945
2020-02-14,10.0,4.0,2.0,2020.0,45.0,22.80680268,42.91357658,5059.016042
2020-02-14,11.0,4.0,2.0,2020.0,45.0,21.0807842,50.21676117,4568.252707
2020-02-14,12.0,4.0,2.0,2020.0,45.0,23.30994033,51.23429258,4989.847236
2020-02-14,13.0,4.0,2.0,2020.0,45.0,25.3803831,37.68898414,5106.572556
2020-02-14,14.0,4.0,2.0,2020.0,45.0,27.6280791,29.33749831,5567.093902
2020-02-14,15.0,4.0,2.0,2020.0,45.0,16.69308779,41.44285778,5092.34776
2020-02-14,16.0,4.0,2.0,2020.0,45.0,18.34212519,48.04246449,5328.035633
2020-02-14,17.0,4.0,2.0,2020.0,45.0,11.38023519,29.56052417,5120.079357
2020-02-14,18.0,4.0,2.0,2020.0,45.0,15.31121906,45.41766046,5600.653741
2020-02-14,19.0,4.0,2.0,2020.0,45.0,8.133427555,38.88728091,4854.083643
2020-02-14,20.0,4.0,2.0,2020.0,45.0,7.312280834,34.79058533,4639.332603
2020-02-14,21.0,4.0,2.0,2020.0,45.0,4.401145966,42.5544838,4151.179804
2020-02-14,22.0,4.0,2.0,2020.0,45.0,4.251825464,36.4518426,3393.950948
2020-02-14,23.0,4.0,2.0,2020.0,45.0,3.251875155,52.47254633,3074.380336
2020-02-15,0.0,5.0,2.0,2020.0,46.0,3.0,21.19133439,2190.753881
2020-02-15,1.0,5.0,2.0,2020.0,46.0,3.0,48.78327332,2151.848026
2020-02-15,2.0,5.0,2.0,2020.0,46.0,9.276928018,53.06478185,2147.082055
2020-02-15,3.0,5.0,2.0,2020.0,46.0,4.981237687,52.51849895,2158.50996
2020-02-15,4.0,5.0,2.0,2020.0,46.0,10.34802082,51.6805375,2528.150339
2020-02-15,5.0,5.0,2.0,2020.0,46.0,12.14037652,50.565851,3052.348448
2020-02-15,6.0,5.0,2.0,2020.0,46.0,14.10478667,70.74791368,3875.597116
2020-02-15,7.0,5.0,2.0,2020.0,46.0,17.33701872,46.71790157,4179.370222
2020-02-15,8.0,5.0,2.0,2020.0,46.0,19.05126583,61.93917432,4675.464745
2020-02-15,9.0,5.0,2.0,2020.0,46.0,21.24680682,54.56038959,4571.038366
2020-02-15,10.0,5.0,2.0,2020.0,46.0,22.30996918,44.46803631,4252.24651
2020-02-15,11.0,5.0,2.0,2020.0,46.0,21.99316347,33.55626735,4241.096248
2020-02-15,12.0,5.0,2.0,2020.0,46.0,22.95462723,52.77025385,4470.54773
2020-02-15,13.0,5.0,2.0,2020.0,46.0,24.14176629,46.27881558,4633.102478
2020-02-15,14.0,5.0,2.0,2020.0,46.0,18.97678554,46.91446245,4352.251669
2020-02-15,15.0,5.0,2.0,2020.0,46.0,18.40297575,27.13877434,4563.450929
2020-02-15,16.0,5.0,2.0,2020.0,46.0,20.78642616,34.0376667,4842.670128
2020-02-15,17.0,5.0,2.0,2020.0,46.0,15.1247081,25.14406372,4697.735777
2020-02-15,18.0,5.0,2.0,2020.0,46.0,13.26760564,20.08357719,4734.06302
2020-02-15,19.0,5.0,2.0,2020.0,46.0,14.41905313,42.27308468,4662.320608
2020-02-15,20.0,5.0,2.0,2020.0,46.0,10.87550735,36.39633466,4267.796057
2020-02-15,21.0,5.0,2.0,2020.0,46.0,4.330838914,44.69547889,3589.490617
2020-02-15,22.0,5.0,2.0,2020.0,46.0,3.587706676,49.75141722,2736.442114
2020-02-15,23.0,5.0,2.0,2020.0,46.0,3.0,52.48147588,2832.604353
2020-02-16,0.0,6.0,2.0,2020.0,47.0,3.0,34.79109206,2176.135735
2020-02-16,1.0,6.0,2.0,2020.0,47.0,6.762436517,45.11547292,2159.406351
2020-02-16,2.0,6.0,2.0,2020.0,47.0,5.194029109,44.87679898,2066.041715
2020-02-16,3.0,6.0,2.0,2020.0,47.0,7.407883933,46.51052739,2140.201829
2020-02-16,4.0,6.0,2.0,2020.0,47.0,11.97464931,49.56989741,2716.998134
2020-02-16,5.0,6.0,2.0,2020.0,47.0,10.5503526,51.11671878,3114.00323
2020-02-16,6.0,6.0,2.0,2020.0,47.0,13.78908867,47.22387219,3828.235151
2020-02-16,7.0,6.0,2.0,2020.0,47.0,14.00625358,41.02353342,3827.522155
2020-02-16,8.0,6.0,2.0,2020.0,47.0,20.75567398,68.98943251,4760.544036
2020-02-16,9.0,6.0,2.0,2020.0,47.0,20.7361812,42.90862883,4345.612192
2020-02-16,10.0,6.0,2.0,2020.0,47.0,23.31436232,61.4223267,4553.828858
2020-02-16,11.0,6.0,2.0,2020.0,47.0,23.83751743,27.18727322,4080.948645
2020-02-16,12.0,6.0,2.0,2020.0,47.0,23.82963981,46.75849529,4330.229628
2020-02-16,13.0,6.0,2.0,2020.0,47.0,26.18867366,33.87528476,4656.965392
2020-02-16,14.0,6.0,2.0,2020.0,47.0,22.70236198,41.10572901,4676.229127
2020-02-16,15.0,6.0,2.0,2020.0,47.0,24.46868189,36.72539234,4886.389241
2020-02-16,16.0,6.0,2.0,2020.0,47.0,20.95036337,42.32193334,4987.325834
2020-02-16,17.0,6.0,2.0,2020.0,47.0,17.40187417,30.274603,4893.239628
2020-02-16,18.0,6.0,2.0,2020.0,47.0,12.32053987,32.54524732,4677.152986
2020-02-16,19.0,6.0,2.0,2020.0,47.0,10.85119957,26.17433355,4628.752065
2020-02-16,20.0,6.0,2.0,2020.0,47.0,9.138802788,50.56778374,4276.223522
2020-02-16,21.0,6.0,2.0,2020.0,47.0,5.96355889,22.55096217,3397.684064
2020-02-16,22.0,6.0,2.0,2020.0,47.0,3.0,29.65723212,2807.920425
2020-02-16,23.0,6.0,2.0,2020.0,47.0,7.066223127,49.42806342,2790.744656
2020-02-17,0.0,0.0,2.0,2020.0,48.0,8.576133187,43.56640956,2795.096212
2020-02-17,1.0,0.0,2.0,2020.0,48.0,8.617582934,48.55718712,2574.531105
2020-02-17,2.0,0.0,2.0,2020.0,48.0,3.0,56.12246073,2312.911076
2020-02-17,3.0,0.0,2.0,2020.0,48.0,8.969391388,51.75440452,2537.724116
2020-02-17,4.0,0.0,2.0,2020.0,48.0,11.26777344,60.99254918,2910.516785
2020-02-17,5.0,0.0,2.0,2020.0,48.0,15.47332326,47.04606452,3658.473619
2020-02-17,6.0,0.0,2.0,2020.0,48.0,12.89337786,42.48284301,4100.186925
2020-02-17,7.0,0.0,2.0,2020.0,48.0,17.1086769,62.76526525,4777.338866
2020-02-17,8.0,0.0,2.0,2020.0,48.0,15.0363869,29.32013208,4606.126285
2020-02-17,9.0,0.0,2.0,2020.0,48.0,22.01616675,69.650434,5306.720647
2020-02-17,10.0,0.0,2.0,2020.0,48.0,24.64237305,51.44985103,5124.293789
2020-02-17,11.0,0.0,2.0,2020.0,48.0,23.80247739,41.08548317,4636.64912
2020-02-17,12.0,0.0,2.0,2020.0,48.0,33.82625052,42.39266798,5415.48047
2020-02-17,13.0,0.0,2.0,2020.0,48.0,26.81134906,43.88956618,5160.785887
2020-02-17,14.0,0.0,2.0,2020.0,48.0,24.46016661,50.04246304,5304.960256
2020-02-17,15.0,0.0,2.0,2020.0,48.0,20.37299462,45.20885285,5299.51196
